SalesOrderNumber,OrderDate,ProductKey,SalesTerritoryKey,OrderQuantity,UnitPrice,SalesAmount,TotalProductCost
SO50016,2012-10-10 00:00:00.000,333,8,1,782.99,782.99,486.7066
SO50017,2012-10-10 00:00:00.000,327,10,1,782.99,782.99,486.7066
SO50018,2012-10-10 00:00:00.000,321,8,1,782.99,782.99,486.7066
SO50019,2012-10-10 00:00:00.000,375,6,1,2181.5625,2181.5625,1320.6838
SO50020,2012-10-10 00:00:00.000,362,8,1,2049.0982,2049.0982,1105.81
SO50021,2012-10-10 00:00:00.000,362,10,1,2049.0982,2049.0982,1105.81
SO50022,2012-10-10 00:00:00.000,358,8,1,2049.0982,2049.0982,1105.81
SO50023,2012-10-10 00:00:00.000,341,4,1,782.99,782.99,486.7066
SO50024,2012-10-10 00:00:00.000,329,6,1,782.99,782.99,486.7066
SO50025,2012-10-10 00:00:00.000,387,4,1,1000.4375,1000.4375,605.6492
SO50026,2012-10-10 00:00:00.000,356,9,1,2071.4196,2071.4196,1117.8559
SO50027,2012-10-10 00:00:00.000,371,9,1,2181.5625,2181.5625,1320.6838
SO50028,2012-10-10 00:00:00.000,379,9,1,2181.5625,2181.5625,1320.6838
SO50029,2012-10-11 00:00:00.000,356,4,1,2071.4196,2071.4196,1117.8559
SO50030,2012-10-11 00:00:00.000,352,1,1,2071.4196,2071.4196,1117.8559
SO50031,2012-10-11 00:00:00.000,343,7,1,782.99,782.99,486.7066
SO50032,2012-10-11 00:00:00.000,369,1,1,2443.35,2443.35,1518.7864
SO50033,2012-10-11 00:00:00.000,356,8,1,2071.4196,2071.4196,1117.8559
SO50034,2012-10-11 00:00:00.000,354,9,1,2071.4196,2071.4196,1117.8559
SO50035,2012-10-11 00:00:00.000,373,9,1,2181.5625,2181.5625,1320.6838
SO50036,2012-10-12 00:00:00.000,356,4,1,2071.4196,2071.4196,1117.8559
SO50037,2012-10-12 00:00:00.000,379,7,1,2181.5625,2181.5625,1320.6838
SO50038,2012-10-12 00:00:00.000,379,8,1,2181.5625,2181.5625,1320.6838
SO50039,2012-10-12 00:00:00.000,369,10,1,2443.35,2443.35,1518.7864
SO50040,2012-10-12 00:00:00.000,354,9,1,2071.4196,2071.4196,1117.8559
SO50041,2012-10-12 00:00:00.000,341,4,1,782.99,782.99,486.7066
SO50042,2012-10-12 00:00:00.000,327,4,1,782.99,782.99,486.7066
SO50043,2012-10-12 00:00:00.000,385,1,1,1000.4375,1000.4375,605.6492
SO50044,2012-10-12 00:00:00.000,368,9,1,2443.35,2443.35,1518.7864
SO50045,2012-10-12 00:00:00.000,327,9,1,782.99,782.99,486.7066
SO50046,2012-10-13 00:00:00.000,370,7,1,2443.35,2443.35,1518.7864
SO50047,2012-10-13 00:00:00.000,375,7,1,2181.5625,2181.5625,1320.6838
SO50048,2012-10-13 00:00:00.000,389,8,1,1000.4375,1000.4375,605.6492
SO50049,2012-10-13 00:00:00.000,354,10,1,2071.4196,2071.4196,1117.8559
SO50050,2012-10-13 00:00:00.000,356,9,1,2071.4196,2071.4196,1117.8559
SO50051,2012-10-13 00:00:00.000,356,9,1,2071.4196,2071.4196,1117.8559
SO50052,2012-10-13 00:00:00.000,352,4,1,2071.4196,2071.4196,1117.8559
SO50053,2012-10-14 00:00:00.000,371,8,1,2181.5625,2181.5625,1320.6838
SO50054,2012-10-14 00:00:00.000,369,7,1,2443.35,2443.35,1518.7864
SO50055,2012-10-14 00:00:00.000,383,10,1,1000.4375,1000.4375,605.6492
SO50056,2012-10-14 00:00:00.000,325,1,1,782.99,782.99,486.7066
SO50057,2012-10-14 00:00:00.000,323,1,1,782.99,782.99,486.7066
SO50058,2012-10-14 00:00:00.000,381,4,1,1000.4375,1000.4375,605.6492
SO50059,2012-10-14 00:00:00.000,385,4,1,1000.4375,1000.4375,605.6492
SO50060,2012-10-14 00:00:00.000,362,9,1,2049.0982,2049.0982,1105.81
SO50061,2012-10-14 00:00:00.000,377,9,1,2181.5625,2181.5625,1320.6838
SO50062,2012-10-14 00:00:00.000,373,9,1,2181.5625,2181.5625,1320.6838
SO50063,2012-10-14 00:00:00.000,371,9,1,2181.5625,2181.5625,1320.6838
SO50064,2012-10-14 00:00:00.000,377,9,1,2181.5625,2181.5625,1320.6838
SO50065,2012-10-14 00:00:00.000,358,9,1,2049.0982,2049.0982,1105.81
SO50066,2012-10-14 00:00:00.000,377,9,1,2181.5625,2181.5625,1320.6838
SO50067,2012-10-14 00:00:00.000,341,9,1,782.99,782.99,486.7066
SO50068,2012-10-14 00:00:00.000,339,9,1,782.99,782.99,486.7066
SO50069,2012-10-15 00:00:00.000,371,10,1,2181.5625,2181.5625,1320.6838
SO50070,2012-10-15 00:00:00.000,358,8,1,2049.0982,2049.0982,1105.81
SO50071,2012-10-15 00:00:00.000,362,10,1,2049.0982,2049.0982,1105.81
SO50072,2012-10-15 00:00:00.000,362,9,1,2049.0982,2049.0982,1105.81
SO50073,2012-10-15 00:00:00.000,339,4,1,782.99,782.99,486.7066
SO50074,2012-10-15 00:00:00.000,356,1,1,2071.4196,2071.4196,1117.8559
SO50075,2012-10-15 00:00:00.000,356,9,1,2071.4196,2071.4196,1117.8559
SO50076,2012-10-15 00:00:00.000,379,9,1,2181.5625,2181.5625,1320.6838
SO50077,2012-10-15 00:00:00.000,368,9,1,2443.35,2443.35,1518.7864
SO50078,2012-10-15 00:00:00.000,370,9,1,2443.35,2443.35,1518.7864
SO50079,2012-10-15 00:00:00.000,379,9,1,2181.5625,2181.5625,1320.6838
SO50080,2012-10-16 00:00:00.000,354,4,1,2071.4196,2071.4196,1117.8559
SO50081,2012-10-16 00:00:00.000,341,7,1,782.99,782.99,486.7066
SO50082,2012-10-16 00:00:00.000,325,8,1,782.99,782.99,486.7066
SO50083,2012-10-16 00:00:00.000,333,7,1,782.99,782.99,486.7066
SO50084,2012-10-16 00:00:00.000,362,8,1,2049.0982,2049.0982,1105.81
SO50085,2012-10-16 00:00:00.000,373,9,1,2181.5625,2181.5625,1320.6838
SO50086,2012-10-16 00:00:00.000,368,9,1,2443.35,2443.35,1518.7864
SO50087,2012-10-17 00:00:00.000,358,6,1,2049.0982,2049.0982,1105.81
SO50088,2012-10-17 00:00:00.000,379,7,1,2181.5625,2181.5625,1320.6838
SO50089,2012-10-17 00:00:00.000,389,7,1,1000.4375,1000.4375,605.6492
SO50090,2012-10-17 00:00:00.000,327,7,1,782.99,782.99,486.7066
SO50091,2012-10-17 00:00:00.000,335,7,1,782.99,782.99,486.7066
SO50092,2012-10-17 00:00:00.000,354,7,1,2071.4196,2071.4196,1117.8559
SO50093,2012-10-17 00:00:00.000,321,4,1,782.99,782.99,486.7066
SO50094,2012-10-17 00:00:00.000,352,9,1,2071.4196,2071.4196,1117.8559
SO50095,2012-10-17 00:00:00.000,362,9,1,2049.0982,2049.0982,1105.81
SO50096,2012-10-18 00:00:00.000,377,10,1,2181.5625,2181.5625,1320.6838
SO50097,2012-10-18 00:00:00.000,323,7,1,782.99,782.99,486.7066
SO50098,2012-10-18 00:00:00.000,331,1,1,782.99,782.99,486.7066
SO50099,2012-10-18 00:00:00.000,321,4,1,782.99,782.99,486.7066
SO50100,2012-10-18 00:00:00.000,385,1,1,1000.4375,1000.4375,605.6492
SO50101,2012-10-19 00:00:00.000,369,7,1,2443.35,2443.35,1518.7864
SO50102,2012-10-19 00:00:00.000,370,1,1,2443.35,2443.35,1518.7864
SO50103,2012-10-19 00:00:00.000,323,1,1,782.99,782.99,486.7066
SO50104,2012-10-19 00:00:00.000,385,1,1,1000.4375,1000.4375,605.6492
SO50105,2012-10-19 00:00:00.000,389,9,1,1000.4375,1000.4375,605.6492
SO50106,2012-10-19 00:00:00.000,343,9,1,782.99,782.99,486.7066
SO50107,2012-10-20 00:00:00.000,360,1,1,2049.0982,2049.0982,1105.81
SO50108,2012-10-20 00:00:00.000,373,10,1,2181.5625,2181.5625,1320.6838
SO50109,2012-10-20 00:00:00.000,373,7,1,2181.5625,2181.5625,1320.6838
SO50110,2012-10-20 00:00:00.000,325,7,1,782.99,782.99,486.7066
SO50111,2012-10-20 00:00:00.000,377,9,1,2181.5625,2181.5625,1320.6838
SO50112,2012-10-20 00:00:00.000,329,9,1,782.99,782.99,486.7066
SO50113,2012-10-21 00:00:00.000,358,1,1,2049.0982,2049.0982,1105.81
SO50114,2012-10-21 00:00:00.000,356,1,1,2071.4196,2071.4196,1117.8559
SO50115,2012-10-21 00:00:00.000,373,8,1,2181.5625,2181.5625,1320.6838
SO50116,2012-10-21 00:00:00.000,377,8,1,2181.5625,2181.5625,1320.6838
SO50117,2012-10-21 00:00:00.000,375,8,1,2181.5625,2181.5625,1320.6838
SO50118,2012-10-21 00:00:00.000,321,10,1,782.99,782.99,486.7066
SO50119,2012-10-21 00:00:00.000,377,1,1,2181.5625,2181.5625,1320.6838
SO50120,2012-10-21 00:00:00.000,352,9,1,2071.4196,2071.4196,1117.8559
SO50121,2012-10-21 00:00:00.000,354,9,1,2071.4196,2071.4196,1117.8559
SO50122,2012-10-21 00:00:00.000,341,4,1,782.99,782.99,486.7066
SO50123,2012-10-21 00:00:00.000,331,1,1,782.99,782.99,486.7066
SO50124,2012-10-21 00:00:00.000,352,4,1,2071.4196,2071.4196,1117.8559
SO50125,2012-10-21 00:00:00.000,358,9,1,2049.0982,2049.0982,1105.81
SO50126,2012-10-21 00:00:00.000,356,9,1,2071.4196,2071.4196,1117.8559
SO50127,2012-10-21 00:00:00.000,370,9,1,2443.35,2443.35,1518.7864
SO50128,2012-10-22 00:00:00.000,352,4,1,2071.4196,2071.4196,1117.8559
SO50129,2012-10-22 00:00:00.000,379,10,1,2181.5625,2181.5625,1320.6838
SO50130,2012-10-22 00:00:00.000,383,8,1,1000.4375,1000.4375,605.6492
SO50131,2012-10-22 00:00:00.000,327,7,1,782.99,782.99,486.7066
SO50132,2012-10-22 00:00:00.000,337,10,1,782.99,782.99,486.7066
SO50133,2012-10-22 00:00:00.000,362,7,1,2049.0982,2049.0982,1105.81
SO50134,2012-10-22 00:00:00.000,354,9,1,2071.4196,2071.4196,1117.8559
SO50135,2012-10-22 00:00:00.000,354,9,1,2071.4196,2071.4196,1117.8559
SO50136,2012-10-22 00:00:00.000,321,1,1,782.99,782.99,486.7066
SO50137,2012-10-22 00:00:00.000,341,4,1,782.99,782.99,486.7066
SO50138,2012-10-22 00:00:00.000,389,4,1,1000.4375,1000.4375,605.6492
SO50139,2012-10-22 00:00:00.000,352,9,1,2071.4196,2071.4196,1117.8559
SO50140,2012-10-22 00:00:00.000,368,9,1,2443.35,2443.35,1518.7864
SO50141,2012-10-22 00:00:00.000,369,9,1,2443.35,2443.35,1518.7864
SO50142,2012-10-22 00:00:00.000,323,9,1,782.99,782.99,486.7066
SO50143,2012-10-23 00:00:00.000,360,4,1,2049.0982,2049.0982,1105.81
SO50144,2012-10-23 00:00:00.000,389,10,1,1000.4375,1000.4375,605.6492
SO50145,2012-10-23 00:00:00.000,387,8,1,1000.4375,1000.4375,605.6492
SO50146,2012-10-23 00:00:00.000,377,1,1,2181.5625,2181.5625,1320.6838
SO50147,2012-10-23 00:00:00.000,321,6,1,782.99,782.99,486.7066
SO50148,2012-10-23 00:00:00.000,329,1,1,782.99,782.99,486.7066
SO50149,2012-10-23 00:00:00.000,354,9,1,2071.4196,2071.4196,1117.8559
SO50150,2012-10-23 00:00:00.000,339,9,1,782.99,782.99,486.7066
SO50151,2012-10-23 00:00:00.000,335,9,1,782.99,782.99,486.7066
SO50152,2012-10-24 00:00:00.000,371,8,1,2181.5625,2181.5625,1320.6838
SO50153,2012-10-24 00:00:00.000,335,10,1,782.99,782.99,486.7066
SO50154,2012-10-24 00:00:00.000,373,4,1,2181.5625,2181.5625,1320.6838
SO50155,2012-10-24 00:00:00.000,356,9,1,2071.4196,2071.4196,1117.8559
SO50156,2012-10-24 00:00:00.000,358,9,1,2049.0982,2049.0982,1105.81
SO50157,2012-10-24 00:00:00.000,356,9,1,2071.4196,2071.4196,1117.8559
SO50158,2012-10-24 00:00:00.000,352,9,1,2071.4196,2071.4196,1117.8559
SO50159,2012-10-24 00:00:00.000,370,9,1,2443.35,2443.35,1518.7864
SO50160,2012-10-24 00:00:00.000,321,4,1,782.99,782.99,486.7066
SO50161,2012-10-24 00:00:00.000,377,9,1,2181.5625,2181.5625,1320.6838
SO50162,2012-10-24 00:00:00.000,321,9,1,782.99,782.99,486.7066
SO50163,2012-10-25 00:00:00.000,354,1,1,2071.4196,2071.4196,1117.8559
SO50164,2012-10-25 00:00:00.000,377,8,1,2181.5625,2181.5625,1320.6838
SO50165,2012-10-25 00:00:00.000,379,10,1,2181.5625,2181.5625,1320.6838
SO50166,2012-10-25 00:00:00.000,385,10,1,1000.4375,1000.4375,605.6492
SO50167,2012-10-25 00:00:00.000,371,4,1,2181.5625,2181.5625,1320.6838
SO50168,2012-10-25 00:00:00.000,356,9,1,2071.4196,2071.4196,1117.8559
SO50169,2012-10-25 00:00:00.000,356,9,1,2071.4196,2071.4196,1117.8559
SO50170,2012-10-25 00:00:00.000,371,9,1,2181.5625,2181.5625,1320.6838
SO50171,2012-10-26 00:00:00.000,375,7,1,2181.5625,2181.5625,1320.6838
SO50172,2012-10-26 00:00:00.000,383,7,1,1000.4375,1000.4375,605.6492
SO50173,2012-10-26 00:00:00.000,385,9,1,1000.4375,1000.4375,605.6492
SO50174,2012-10-26 00:00:00.000,373,9,1,2181.5625,2181.5625,1320.6838
SO50175,2012-10-26 00:00:00.000,371,9,1,2181.5625,2181.5625,1320.6838
SO50176,2012-10-26 00:00:00.000,371,7,1,2181.5625,2181.5625,1320.6838
SO50177,2012-10-26 00:00:00.000,323,9,1,782.99,782.99,486.7066
SO50178,2012-10-27 00:00:00.000,354,4,1,2071.4196,2071.4196,1117.8559
SO50179,2012-10-27 00:00:00.000,377,8,1,2181.5625,2181.5625,1320.6838
SO50180,2012-10-27 00:00:00.000,369,8,1,2443.35,2443.35,1518.7864
SO50181,2012-10-27 00:00:00.000,385,8,1,1000.4375,1000.4375,605.6492
SO50182,2012-10-27 00:00:00.000,325,10,1,782.99,782.99,486.7066
SO50183,2012-10-27 00:00:00.000,329,8,1,782.99,782.99,486.7066
SO50184,2012-10-27 00:00:00.000,360,7,1,2049.0982,2049.0982,1105.81
SO50185,2012-10-27 00:00:00.000,360,8,1,2049.0982,2049.0982,1105.81
SO50186,2012-10-27 00:00:00.000,385,1,1,1000.4375,1000.4375,605.6492
SO50187,2012-10-27 00:00:00.000,360,9,1,2049.0982,2049.0982,1105.81
SO50188,2012-10-27 00:00:00.000,329,9,1,782.99,782.99,486.7066
SO50323,2012-10-28 00:00:00.000,356,4,1,2071.4196,2071.4196,1117.8559
SO50324,2012-10-28 00:00:00.000,377,10,1,2181.5625,2181.5625,1320.6838
SO50325,2012-10-28 00:00:00.000,356,1,1,2071.4196,2071.4196,1117.8559
SO50326,2012-10-28 00:00:00.000,354,6,1,2071.4196,2071.4196,1117.8559
SO50327,2012-10-28 00:00:00.000,343,10,1,782.99,782.99,486.7066
SO50328,2012-10-28 00:00:00.000,356,7,1,2071.4196,2071.4196,1117.8559
SO50329,2012-10-28 00:00:00.000,354,7,1,2071.4196,2071.4196,1117.8559
SO50330,2012-10-28 00:00:00.000,323,1,1,782.99,782.99,486.7066
SO50331,2012-10-28 00:00:00.000,329,4,1,782.99,782.99,486.7066
SO50332,2012-10-28 00:00:00.000,385,9,1,1000.4375,1000.4375,605.6492
SO50333,2012-10-28 00:00:00.000,352,9,1,2071.4196,2071.4196,1117.8559
SO50334,2012-10-28 00:00:00.000,360,9,1,2049.0982,2049.0982,1105.81
SO50335,2012-10-28 00:00:00.000,356,9,1,2071.4196,2071.4196,1117.8559
SO50336,2012-10-29 00:00:00.000,362,4,1,2049.0982,2049.0982,1105.81
SO50337,2012-10-29 00:00:00.000,358,6,1,2049.0982,2049.0982,1105.81
SO50338,2012-10-29 00:00:00.000,377,8,1,2181.5625,2181.5625,1320.6838
SO50339,2012-10-29 00:00:00.000,379,10,1,2181.5625,2181.5625,1320.6838
SO50340,2012-10-29 00:00:00.000,379,7,1,2181.5625,2181.5625,1320.6838
SO50341,2012-10-29 00:00:00.000,356,4,1,2071.4196,2071.4196,1117.8559
SO50342,2012-10-29 00:00:00.000,360,4,1,2049.0982,2049.0982,1105.81
SO50343,2012-10-29 00:00:00.000,377,6,1,2181.5625,2181.5625,1320.6838
SO50344,2012-10-29 00:00:00.000,337,1,1,782.99,782.99,486.7066
SO50345,2012-10-29 00:00:00.000,354,9,1,2071.4196,2071.4196,1117.8559
SO50346,2012-10-29 00:00:00.000,354,9,1,2071.4196,2071.4196,1117.8559
SO50347,2012-10-30 00:00:00.000,356,4,1,2071.4196,2071.4196,1117.8559
SO50348,2012-10-30 00:00:00.000,381,8,1,1000.4375,1000.4375,605.6492
SO50349,2012-10-30 00:00:00.000,381,8,1,1000.4375,1000.4375,605.6492
SO50350,2012-10-30 00:00:00.000,343,10,1,782.99,782.99,486.7066
SO50351,2012-10-30 00:00:00.000,337,1,1,782.99,782.99,486.7066
SO50352,2012-10-30 00:00:00.000,335,4,1,782.99,782.99,486.7066
SO50353,2012-10-30 00:00:00.000,385,4,1,1000.4375,1000.4375,605.6492
SO50354,2012-10-30 00:00:00.000,381,1,1,1000.4375,1000.4375,605.6492
SO50355,2012-10-30 00:00:00.000,352,9,1,2071.4196,2071.4196,1117.8559
SO50356,2012-10-30 00:00:00.000,354,9,1,2071.4196,2071.4196,1117.8559
SO50357,2012-10-30 00:00:00.000,352,9,1,2071.4196,2071.4196,1117.8559
SO50358,2012-10-30 00:00:00.000,333,9,1,782.99,782.99,486.7066
SO50359,2012-10-30 00:00:00.000,370,9,1,2443.35,2443.35,1518.7864
SO50360,2012-10-30 00:00:00.000,368,9,1,2443.35,2443.35,1518.7864
SO50361,2012-10-30 00:00:00.000,387,10,1,1000.4375,1000.4375,605.6492
SO50362,2012-10-31 00:00:00.000,362,1,1,2049.0982,2049.0982,1105.81
SO50363,2012-10-31 00:00:00.000,358,4,1,2049.0982,2049.0982,1105.81
SO50364,2012-10-31 00:00:00.000,325,10,1,782.99,782.99,486.7066
SO50365,2012-10-31 00:00:00.000,370,4,1,2443.35,2443.35,1518.7864
SO50366,2012-10-31 00:00:00.000,369,6,1,2443.35,2443.35,1518.7864
SO50367,2012-10-31 00:00:00.000,381,6,1,1000.4375,1000.4375,605.6492
SO50368,2012-10-31 00:00:00.000,362,9,1,2049.0982,2049.0982,1105.81
SO50369,2012-10-31 00:00:00.000,352,9,1,2071.4196,2071.4196,1117.8559
SO50370,2012-10-31 00:00:00.000,377,8,1,2181.5625,2181.5625,1320.6838
SO50371,2012-11-01 00:00:00.000,373,7,1,2181.5625,2181.5625,1320.6838
SO50372,2012-11-01 00:00:00.000,358,1,1,2049.0982,2049.0982,1105.81
SO50373,2012-11-01 00:00:00.000,358,4,1,2049.0982,2049.0982,1105.81
SO50374,2012-11-01 00:00:00.000,383,7,1,1000.4375,1000.4375,605.6492
SO50375,2012-11-01 00:00:00.000,381,7,1,1000.4375,1000.4375,605.6492
SO50376,2012-11-01 00:00:00.000,385,7,1,1000.4375,1000.4375,605.6492
SO50377,2012-11-01 00:00:00.000,333,8,1,782.99,782.99,486.7066
SO50378,2012-11-01 00:00:00.000,321,7,1,782.99,782.99,486.7066
SO50379,2012-11-01 00:00:00.000,358,10,1,2049.0982,2049.0982,1105.81
SO50380,2012-11-01 00:00:00.000,356,7,1,2071.4196,2071.4196,1117.8559
SO50381,2012-11-01 00:00:00.000,356,9,1,2071.4196,2071.4196,1117.8559
SO50382,2012-11-01 00:00:00.000,360,9,1,2049.0982,2049.0982,1105.81
SO50383,2012-11-01 00:00:00.000,327,9,1,782.99,782.99,486.7066
SO50384,2012-11-01 00:00:00.000,341,9,1,782.99,782.99,486.7066
SO50385,2012-11-02 00:00:00.000,356,4,1,2071.4196,2071.4196,1117.8559
SO50386,2012-11-02 00:00:00.000,373,8,1,2181.5625,2181.5625,1320.6838
SO50387,2012-11-02 00:00:00.000,354,1,1,2071.4196,2071.4196,1117.8559
SO50388,2012-11-02 00:00:00.000,352,4,1,2071.4196,2071.4196,1117.8559
SO50389,2012-11-02 00:00:00.000,362,8,1,2049.0982,2049.0982,1105.81
SO50390,2012-11-02 00:00:00.000,352,10,1,2071.4196,2071.4196,1117.8559
SO50391,2012-11-02 00:00:00.000,337,1,1,782.99,782.99,486.7066
SO50392,2012-11-02 00:00:00.000,329,1,1,782.99,782.99,486.7066
SO50393,2012-11-02 00:00:00.000,335,1,1,782.99,782.99,486.7066
SO50394,2012-11-02 00:00:00.000,333,6,1,782.99,782.99,486.7066
SO50395,2012-11-02 00:00:00.000,383,1,1,1000.4375,1000.4375,605.6492
SO50396,2012-11-02 00:00:00.000,362,9,1,2049.0982,2049.0982,1105.81
SO50397,2012-11-02 00:00:00.000,360,9,1,2049.0982,2049.0982,1105.81
SO50398,2012-11-02 00:00:00.000,360,9,1,2049.0982,2049.0982,1105.81
SO50399,2012-11-02 00:00:00.000,379,9,1,2181.5625,2181.5625,1320.6838
SO50400,2012-11-03 00:00:00.000,368,10,1,2443.35,2443.35,1518.7864
SO50401,2012-11-03 00:00:00.000,371,10,1,2181.5625,2181.5625,1320.6838
SO50402,2012-11-03 00:00:00.000,362,6,1,2049.0982,2049.0982,1105.81
SO50403,2012-11-03 00:00:00.000,321,8,1,782.99,782.99,486.7066
SO50404,2012-11-03 00:00:00.000,358,7,1,2049.0982,2049.0982,1105.81
SO50405,2012-11-03 00:00:00.000,387,4,1,1000.4375,1000.4375,605.6492
SO50406,2012-11-03 00:00:00.000,360,9,1,2049.0982,2049.0982,1105.81
SO50407,2012-11-03 00:00:00.000,371,9,1,2181.5625,2181.5625,1320.6838
SO50408,2012-11-03 00:00:00.000,373,9,1,2181.5625,2181.5625,1320.6838
SO50409,2012-11-04 00:00:00.000,371,10,1,2181.5625,2181.5625,1320.6838
SO50410,2012-11-04 00:00:00.000,377,10,1,2181.5625,2181.5625,1320.6838
SO50411,2012-11-04 00:00:00.000,379,10,1,2181.5625,2181.5625,1320.6838
SO50412,2012-11-04 00:00:00.000,358,4,1,2049.0982,2049.0982,1105.81
SO50413,2012-11-04 00:00:00.000,354,4,1,2071.4196,2071.4196,1117.8559
SO50414,2012-11-04 00:00:00.000,387,8,1,1000.4375,1000.4375,605.6492
SO50415,2012-11-04 00:00:00.000,323,8,1,782.99,782.99,486.7066
SO50416,2012-11-04 00:00:00.000,362,7,1,2049.0982,2049.0982,1105.81
SO50417,2012-11-04 00:00:00.000,358,7,1,2049.0982,2049.0982,1105.81
SO50418,2012-11-04 00:00:00.000,331,4,1,782.99,782.99,486.7066
SO50419,2012-11-04 00:00:00.000,387,1,1,1000.4375,1000.4375,605.6492
SO50420,2012-11-04 00:00:00.000,387,9,1,1000.4375,1000.4375,605.6492
SO50421,2012-11-04 00:00:00.000,358,9,1,2049.0982,2049.0982,1105.81
SO50422,2012-11-04 00:00:00.000,352,9,1,2071.4196,2071.4196,1117.8559
SO50423,2012-11-04 00:00:00.000,370,9,1,2443.35,2443.35,1518.7864
SO50424,2012-11-05 00:00:00.000,377,7,1,2181.5625,2181.5625,1320.6838
SO50425,2012-11-05 00:00:00.000,360,2,1,2049.0982,2049.0982,1105.81
SO50426,2012-11-05 00:00:00.000,354,6,1,2071.4196,2071.4196,1117.8559
SO50427,2012-11-05 00:00:00.000,335,1,1,782.99,782.99,486.7066
SO50428,2012-11-05 00:00:00.000,381,1,1,1000.4375,1000.4375,605.6492
SO50429,2012-11-05 00:00:00.000,387,4,1,1000.4375,1000.4375,605.6492
SO50430,2012-11-05 00:00:00.000,387,9,1,1000.4375,1000.4375,605.6492
SO50431,2012-11-05 00:00:00.000,370,9,1,2443.35,2443.35,1518.7864
SO50432,2012-11-06 00:00:00.000,377,8,1,2181.5625,2181.5625,1320.6838
SO50433,2012-11-06 00:00:00.000,327,8,1,782.99,782.99,486.7066
SO50434,2012-11-06 00:00:00.000,375,4,1,2181.5625,2181.5625,1320.6838
SO50435,2012-11-06 00:00:00.000,356,10,1,2071.4196,2071.4196,1117.8559
SO50436,2012-11-06 00:00:00.000,385,9,1,1000.4375,1000.4375,605.6492
SO50437,2012-11-06 00:00:00.000,358,9,1,2049.0982,2049.0982,1105.81
SO50438,2012-11-07 00:00:00.000,371,8,1,2181.5625,2181.5625,1320.6838
SO50439,2012-11-07 00:00:00.000,360,6,1,2049.0982,2049.0982,1105.81
SO50440,2012-11-07 00:00:00.000,381,10,1,1000.4375,1000.4375,605.6492
SO50441,2012-11-07 00:00:00.000,323,10,1,782.99,782.99,486.7066
SO50442,2012-11-07 00:00:00.000,352,7,1,2071.4196,2071.4196,1117.8559
SO50443,2012-11-07 00:00:00.000,362,7,1,2049.0982,2049.0982,1105.81
SO50444,2012-11-07 00:00:00.000,389,1,1,1000.4375,1000.4375,605.6492
SO50445,2012-11-07 00:00:00.000,387,6,1,1000.4375,1000.4375,605.6492
SO50446,2012-11-07 00:00:00.000,387,9,1,1000.4375,1000.4375,605.6492
SO50447,2012-11-07 00:00:00.000,362,9,1,2049.0982,2049.0982,1105.81
SO50448,2012-11-07 00:00:00.000,358,9,1,2049.0982,2049.0982,1105.81
SO50449,2012-11-07 00:00:00.000,352,9,1,2071.4196,2071.4196,1117.8559
SO50450,2012-11-08 00:00:00.000,368,7,1,2443.35,2443.35,1518.7864
SO50451,2012-11-08 00:00:00.000,360,1,1,2049.0982,2049.0982,1105.81
SO50452,2012-11-08 00:00:00.000,360,4,1,2049.0982,2049.0982,1105.81
SO50453,2012-11-08 00:00:00.000,381,7,1,1000.4375,1000.4375,605.6492
SO50454,2012-11-08 00:00:00.000,389,10,1,1000.4375,1000.4375,605.6492
SO50455,2012-11-08 00:00:00.000,337,7,1,782.99,782.99,486.7066
SO50456,2012-11-08 00:00:00.000,360,9,1,2049.0982,2049.0982,1105.81
SO50457,2012-11-08 00:00:00.000,358,9,1,2049.0982,2049.0982,1105.81
SO50458,2012-11-08 00:00:00.000,354,9,1,2071.4196,2071.4196,1117.8559
SO50459,2012-11-08 00:00:00.000,369,9,1,2443.35,2443.35,1518.7864
SO50460,2012-11-08 00:00:00.000,331,9,1,782.99,782.99,486.7066
SO50461,2012-11-08 00:00:00.000,341,9,1,782.99,782.99,486.7066
SO50462,2012-11-08 00:00:00.000,371,9,1,2181.5625,2181.5625,1320.6838
SO50463,2012-11-09 00:00:00.000,370,10,1,2443.35,2443.35,1518.7864
SO50464,2012-11-09 00:00:00.000,381,10,1,1000.4375,1000.4375,605.6492
SO50465,2012-11-09 00:00:00.000,381,8,1,1000.4375,1000.4375,605.6492
SO50466,2012-11-09 00:00:00.000,331,10,1,782.99,782.99,486.7066
SO50467,2012-11-09 00:00:00.000,356,9,1,2071.4196,2071.4196,1117.8559
SO50468,2012-11-09 00:00:00.000,333,9,1,782.99,782.99,486.7066
SO50469,2012-11-09 00:00:00.000,321,9,1,782.99,782.99,486.7066
SO50470,2012-11-09 00:00:00.000,339,9,1,782.99,782.99,486.7066
SO50471,2012-11-09 00:00:00.000,352,8,1,2071.4196,2071.4196,1117.8559
SO50472,2012-11-10 00:00:00.000,358,4,1,2049.0982,2049.0982,1105.81
SO50473,2012-11-10 00:00:00.000,381,7,1,1000.4375,1000.4375,605.6492
SO50474,2012-11-10 00:00:00.000,362,1,1,2049.0982,2049.0982,1105.81
SO50475,2012-11-10 00:00:00.000,381,10,1,1000.4375,1000.4375,605.6492
SO50476,2012-11-10 00:00:00.000,341,8,1,782.99,782.99,486.7066
SO50477,2012-11-10 00:00:00.000,356,10,1,2071.4196,2071.4196,1117.8559
